Flight ID,Departure date,Intl/Dome,Flight NO.,Departure airport,Arrival airport,Departure Time,Arrival Time,Airplane ID,Airplane Model,Air fares
879,5/5/2017,Intl,199,21,49,5/5/2017 15:50,5/5/2017 20:10,6,2,3127
880,5/8/2017,Intl,199,21,49,5/8/2017 15:50,5/8/2017 20:10,11,2,2747
881,5/7/2017,Dome,206,54,49,5/7/2017 20:50,5/7/2017 23:05,49,2,720
882,5/7/2017,Dome,210,44,38,5/7/2017 13:10,5/7/2017 15:20,65,2,990
883,5/7/2017,Dome,210,38,50,5/7/2017 16:20,5/7/2017 17:50,65,2,416
884,5/7/2017,Dome,220,46,50,5/7/2017 21:15,5/8/2017 0:05,96,2,627
885,5/5/2017,Dome,205,49,54,5/5/2017 6:55,5/5/2017 9:20,134,2,1014
886,5/7/2017,Dome,205,49,54,5/7/2017 6:55,5/7/2017 9:20,130,2,985
887,5/5/2017,Dome,220,46,50,5/5/2017 21:15,5/6/2017 0:05,117,2,996
888,5/8/2017,Dome,220,46,50,5/8/2017 21:15,5/9/2017 0:05,135,2,847
889,5/8/2017,Dome,210,44,38,5/8/2017 13:10,5/8/2017 15:20,96,2,780
890,5/5/2017,Dome,207,49,46,5/5/2017 10:20,5/5/2017 13:05,58,2,1101
891,5/6/2017,Dome,207,49,46,5/6/2017 10:20,5/6/2017 13:05,93,2,1576
892,5/7/2017,Dome,207,49,46,5/7/2017 10:20,5/7/2017 13:05,90,2,1563
893,5/8/2017,Dome,207,49,46,5/8/2017 10:20,5/8/2017 13:05,48,2,1487
894,5/8/2017,Dome,210,38,50,5/8/2017 16:20,5/8/2017 17:50,96,2,893
895,5/6/2017,Dome,220,46,50,5/6/2017 21:15,5/7/2017 0:05,114,2,740
896,5/5/2017,Dome,205,54,75,5/5/2017 10:15,5/5/2017 14:50,134,2,2438
897,5/7/2017,Dome,205,54,75,5/7/2017 10:15,5/7/2017 14:50,130,2,1397
898,5/5/2017,Dome,210,44,38,5/5/2017 13:10,5/5/2017 15:20,72,2,666
899,5/5/2017,Dome,197,43,38,5/5/2017 17:00,5/5/2017 19:00,36,2,741
900,5/6/2017,Dome,197,43,38,5/6/2017 17:00,5/6/2017 19:00,41,1,838
901,5/7/2017,Dome,197,43,38,5/7/2017 17:00,5/7/2017 19:00,35,2,724
902,5/8/2017,Dome,197,43,38,5/8/2017 17:00,5/8/2017 19:00,86,2,978
903,5/5/2017,Dome,210,38,50,5/5/2017 16:20,5/5/2017 17:50,72,2,657
904,5/5/2017,Dome,208,46,49,5/5/2017 14:10,5/5/2017 16:55,58,2,1357
905,5/6/2017,Dome,208,46,49,5/6/2017 14:10,5/6/2017 16:55,93,2,760
906,5/7/2017,Dome,208,46,49,5/7/2017 14:10,5/7/2017 16:55,90,2,1020
907,5/8/2017,Dome,208,46,49,5/8/2017 14:10,5/8/2017 16:55,48,2,1215
908,5/5/2017,Dome,219,50,46,5/5/2017 17:25,5/5/2017 20:10,117,2,1115
909,5/6/2017,Dome,219,50,46,5/6/2017 17:25,5/6/2017 20:10,114,2,826
910,5/7/2017,Dome,219,50,46,5/7/2017 17:25,5/7/2017 20:10,96,2,1024
911,5/8/2017,Dome,219,50,46,5/8/2017 17:25,5/8/2017 20:10,135,2,1447
912,5/5/2017,Dome,206,75,54,5/5/2017 15:55,5/5/2017 20:05,134,2,1877
913,5/7/2017,Dome,206,75,54,5/7/2017 15:55,5/7/2017 20:05,49,2,2124
914,5/5/2017,Dome,197,38,49,5/5/2017 20:00,5/5/2017 21:35,36,2,880
915,5/6/2017,Dome,197,38,49,5/6/2017 20:00,5/6/2017 21:35,41,1,638
916,5/7/2017,Dome,197,38,49,5/7/2017 20:00,5/7/2017 21:35,35,2,466
917,5/8/2017,Dome,197,38,49,5/8/2017 20:00,5/8/2017 21:35,86,2,391
918,5/5/2017,Dome,209,38,44,5/5/2017 9:55,5/5/2017 12:10,72,2,823
919,5/7/2017,Dome,209,38,44,5/7/2017 9:55,5/7/2017 12:10,65,2,517
920,5/8/2017,Dome,209,38,44,5/8/2017 9:55,5/8/2017 12:10,96,2,1249
921,5/5/2017,Dome,209,50,38,5/5/2017 7:20,5/5/2017 8:55,72,2,780
922,5/7/2017,Dome,209,50,38,5/7/2017 7:20,5/7/2017 8:55,65,2,460
923,5/8/2017,Dome,209,50,38,5/8/2017 7:20,5/8/2017 8:55,96,2,722
924,5/8/2017,Dome,226,75,37,5/8/2017 10:20,5/8/2017 14:00,107,2,2079
925,5/8/2017,Dome,226,37,50,5/8/2017 15:15,5/8/2017 17:15,107,2,809
926,5/5/2017,Dome,221,50,38,5/5/2017 11:20,5/5/2017 13:00,53,2,434
927,5/6/2017,Dome,221,50,38,5/6/2017 11:20,5/6/2017 13:00,78,2,385
928,5/7/2017,Dome,221,50,38,5/7/2017 11:20,5/7/2017 13:00,78,2,738
929,5/8/2017,Dome,221,50,38,5/8/2017 11:20,5/8/2017 13:00,46,1,509
930,5/5/2017,Dome,224,75,38,5/5/2017 7:55,5/5/2017 11:45,68,2,1971
931,5/5/2017,Dome,224,38,49,5/5/2017 12:45,5/5/2017 14:15,68,2,315
932,5/6/2017,Dome,226,75,37,5/6/2017 10:20,5/6/2017 14:00,70,2,779
933,5/5/2017,Dome,223,49,38,5/5/2017 16:55,5/5/2017 18:50,67,2,758
934,5/6/2017,Dome,223,49,38,5/6/2017 17:05,5/6/2017 18:50,68,2,600
935,5/7/2017,Dome,223,49,38,5/7/2017 17:05,5/7/2017 18:50,107,2,960
936,5/8/2017,Dome,223,49,38,5/8/2017 17:05,5/8/2017 18:50,67,2,1084
937,5/7/2017,Dome,230,44,57,5/7/2017 16:10,5/7/2017 18:30,101,2,1020
938,5/5/2017,Dome,230,44,57,5/5/2017 16:10,5/5/2017 18:30,71,2,723
939,5/8/2017,Dome,230,44,57,5/8/2017 16:10,5/8/2017 18:30,114,2,590
940,5/7/2017,Dome,230,57,50,5/7/2017 19:30,5/7/2017 20:55,101,2,317
941,5/6/2017,Dome,226,37,50,5/6/2017 15:15,5/6/2017 17:15,70,2,495
942,5/5/2017,Dome,221,38,45,5/5/2017 14:00,5/5/2017 16:20,53,2,586
943,5/6/2017,Dome,221,38,45,5/6/2017 14:00,5/6/2017 16:20,78,2,1108
944,5/7/2017,Dome,221,38,45,5/7/2017 14:00,5/7/2017 16:20,78,2,1112
945,5/5/2017,Dome,225,50,37,5/5/2017 16:00,5/5/2017 18:10,70,2,472
946,5/6/2017,Dome,225,50,37,5/6/2017 16:00,5/6/2017 18:10,71,2,900
947,5/7/2017,Dome,225,50,37,5/7/2017 16:00,5/7/2017 18:10,69,2,985
948,5/8/2017,Dome,225,50,37,5/8/2017 16:00,5/8/2017 18:10,68,2,661
949,5/8/2017,Dome,221,38,45,5/8/2017 14:00,5/8/2017 16:20,46,1,1212
950,5/5/2017,Dome,223,38,75,5/5/2017 20:05,5/6/2017 0:25,67,2,1005
951,5/6/2017,Dome,223,38,75,5/6/2017 20:05,5/7/2017 0:25,68,2,2138
952,5/7/2017,Dome,223,38,75,5/7/2017 20:05,5/8/2017 0:25,107,2,1319
953,5/8/2017,Dome,223,38,75,5/8/2017 20:05,5/9/2017 0:25,67,2,2060
954,5/5/2017,Dome,229,50,57,5/5/2017 10:30,5/5/2017 11:55,71,2,656
955,5/6/2017,Dome,229,50,57,5/6/2017 10:30,5/6/2017 11:55,55,2,439
956,5/7/2017,Dome,229,50,57,5/7/2017 10:30,5/7/2017 11:55,101,2,687
957,5/8/2017,Dome,229,50,57,5/8/2017 10:30,5/8/2017 11:55,114,2,755
958,5/7/2017,Dome,222,45,38,5/7/2017 17:05,5/7/2017 19:10,78,2,764
959,5/5/2017,Dome,225,37,75,5/5/2017 19:10,5/5/2017 23:25,70,2,2376
960,5/6/2017,Dome,225,37,75,5/6/2017 19:10,5/6/2017 23:25,71,2,2143
961,5/7/2017,Dome,225,37,75,5/7/2017 19:10,5/7/2017 23:25,69,2,1239
962,5/8/2017,Dome,225,37,75,5/8/2017 19:10,5/8/2017 23:25,68,2,1286
963,5/8/2017,Dome,224,75,38,5/8/2017 7:55,5/8/2017 11:45,69,2,850
964,5/7/2017,Dome,222,38,50,5/7/2017 20:10,5/7/2017 21:40,78,2,862
965,5/8/2017,Dome,224,38,49,5/8/2017 12:45,5/8/2017 14:15,69,2,882
966,5/5/2017,Dome,229,57,44,5/5/2017 12:55,5/5/2017 15:25,71,2,1202
967,5/6/2017,Dome,229,57,44,5/6/2017 12:55,5/6/2017 15:25,55,2,1180
968,5/7/2017,Dome,229,57,44,5/7/2017 12:55,5/7/2017 15:25,101,2,526
969,5/8/2017,Dome,229,57,44,5/8/2017 12:55,5/8/2017 15:25,114,2,1235
970,5/6/2017,Dome,224,75,38,5/6/2017 7:55,5/6/2017 11:45,67,2,2088
971,5/7/2017,Dome,224,75,38,5/7/2017 7:55,5/7/2017 11:45,71,2,1494
972,5/5/2017,Dome,222,45,38,5/5/2017 17:05,5/5/2017 19:10,53,2,869
973,5/6/2017,Dome,222,45,38,5/6/2017 17:05,5/6/2017 19:10,78,2,687
974,5/8/2017,Dome,222,45,38,5/8/2017 17:05,5/8/2017 19:10,46,1,1128
975,5/5/2017,Dome,226,75,37,5/5/2017 10:20,5/5/2017 14:00,66,2,2115
976,5/7/2017,Dome,226,75,37,5/7/2017 10:20,5/7/2017 14:00,68,2,1974
977,5/5/2017,Dome,226,37,50,5/5/2017 15:15,5/5/2017 17:15,66,2,757
978,5/7/2017,Dome,226,37,50,5/7/2017 15:15,5/7/2017 17:15,68,2,620
979,5/5/2017,Dome,222,38,50,5/5/2017 20:10,5/5/2017 21:40,53,2,359
980,5/6/2017,Dome,222,38,50,5/6/2017 20:10,5/6/2017 21:40,78,2,669
981,5/8/2017,Dome,222,38,50,5/8/2017 20:10,5/8/2017 21:40,46,1,485
982,5/6/2017,Dome,224,38,49,5/6/2017 12:45,5/6/2017 14:15,67,2,794
983,5/7/2017,Dome,224,38,49,5/7/2017 12:45,5/7/2017 14:15,71,2,891
984,5/5/2017,Intl,246,21,49,5/5/2017 9:20,5/5/2017 13:35,19,2,2380
985,5/7/2017,Intl,246,21,49,5/7/2017 9:20,5/7/2017 13:35,115,2,2530
986,5/5/2017,Dome,244,36,62,5/5/2017 20:35,5/5/2017 22:55,10,2,781
987,5/6/2017,Dome,244,36,62,5/6/2017 20:35,5/6/2017 22:55,37,2,659
988,5/7/2017,Dome,244,36,62,5/7/2017 20:35,5/7/2017 22:55,80,2,1342
989,5/8/2017,Dome,244,36,62,5/8/2017 20:35,5/8/2017 22:55,15,2,1224
990,5/7/2017,Dome,233,31,49,5/7/2017 22:00,5/7/2017 23:20,64,2,426
991,5/5/2017,Intl,246,49,78,5/5/2017 14:35,5/5/2017 17:25,19,2,1715
992,5/7/2017,Intl,246,49,78,5/7/2017 14:35,5/7/2017 17:25,115,2,1654
993,5/5/2017,Dome,252,50,31,5/5/2017 18:05,5/5/2017 19:40,78,2,588
994,5/6/2017,Dome,252,50,31,5/6/2017 18:05,5/6/2017 19:40,40,1,804
995,5/7/2017,Dome,252,50,31,5/7/2017 18:05,5/7/2017 19:40,45,1,876
996,5/8/2017,Dome,252,50,31,5/8/2017 18:05,5/8/2017 19:40,107,2,865
997,5/5/2017,Dome,233,31,49,5/5/2017 22:00,5/5/2017 23:20,7,2,813
998,5/8/2017,Dome,233,31,49,5/8/2017 22:00,5/8/2017 23:20,103,2,288
999,5/5/2017,Dome,237,42,49,5/5/2017 12:20,5/5/2017 14:20,5,2,738
1000,5/6/2017,Dome,237,42,49,5/6/2017 12:20,5/6/2017 14:20,133,2,640
1001,5/7/2017,Dome,237,42,49,5/7/2017 12:20,5/7/2017 14:20,132,2,993
1002,5/8/2017,Dome,237,42,49,5/8/2017 12:20,5/8/2017 14:20,133,2,661
1003,5/5/2017,Dome,250,50,31,5/5/2017 11:10,5/5/2017 12:40,26,3,332
1004,5/6/2017,Dome,250,50,31,5/6/2017 11:10,5/6/2017 12:40,44,1,559
1005,5/7/2017,Dome,250,50,31,5/7/2017 11:10,5/7/2017 12:40,99,2,360
1006,5/8/2017,Dome,250,50,31,5/8/2017 11:10,5/8/2017 12:40,47,2,843
1007,5/6/2017,Dome,233,31,49,5/6/2017 22:00,5/6/2017 23:20,43,1,382
1008,5/5/2017,Dome,253,31,50,5/5/2017 20:45,5/5/2017 22:35,78,2,889
1009,5/7/2017,Dome,253,31,50,5/7/2017 20:45,5/7/2017 22:35,45,1,1064
1010,5/8/2017,Dome,253,31,50,5/8/2017 20:45,5/8/2017 22:35,107,2,843
1011,5/5/2017,Dome,234,49,31,5/5/2017 7:00,5/5/2017 8:35,48,2,414
1012,5/6/2017,Dome,234,49,31,5/6/2017 7:00,5/6/2017 8:35,42,1,484
1013,5/7/2017,Dome,234,49,31,5/7/2017 7:00,5/7/2017 8:35,41,1,844
1014,5/8/2017,Dome,234,49,31,5/8/2017 7:00,5/8/2017 8:35,35,2,605
1015,5/5/2017,Intl,239,78,49,5/5/2017 13:40,5/5/2017 16:35,13,2,1655
1016,5/7/2017,Intl,239,78,49,5/7/2017 13:40,5/7/2017 16:35,93,2,1835
1017,5/5/2017,Dome,251,31,50,5/5/2017 13:50,5/5/2017 15:40,26,3,475
1018,5/6/2017,Dome,251,31,50,5/6/2017 13:50,5/6/2017 15:40,44,1,436
1019,5/7/2017,Dome,251,31,50,5/7/2017 13:50,5/7/2017 15:40,99,2,511
1020,5/8/2017,Dome,251,31,50,5/8/2017 13:50,5/8/2017 15:40,47,2,661
1021,5/5/2017,Dome,230,57,50,5/5/2017 19:30,5/5/2017 20:55,71,2,789
1022,5/8/2017,Dome,230,57,50,5/8/2017 19:30,5/8/2017 21:00,114,2,555
1023,5/5/2017,Intl,239,49,21,5/5/2017 17:35,5/5/2017 22:00,13,2,3133
1024,5/7/2017,Intl,239,49,21,5/7/2017 17:35,5/7/2017 22:00,93,2,2707
1025,5/5/2017,Dome,235,31,49,5/5/2017 9:40,5/5/2017 11:10,48,2,390
1026,5/8/2017,Dome,235,31,49,5/8/2017 9:40,5/8/2017 11:10,35,2,659
1027,5/5/2017,Dome,243,62,36,5/5/2017 16:55,5/5/2017 19:35,10,2,1040
1028,5/6/2017,Dome,243,62,36,5/6/2017 16:55,5/6/2017 19:35,37,2,1540
1029,5/7/2017,Dome,243,62,36,5/7/2017 16:55,5/7/2017 19:35,80,2,1319
1030,5/8/2017,Dome,243,62,36,5/8/2017 16:55,5/8/2017 19:35,15,2,773
1031,5/6/2017,Dome,230,44,57,5/6/2017 16:10,5/6/2017 18:30,55,2,677
1032,5/6/2017,Dome,230,57,50,5/6/2017 19:30,5/6/2017 20:55,55,2,833
1033,5/7/2017,Dome,235,31,49,5/7/2017 9:40,5/7/2017 11:10,41,1,651
1034,5/5/2017,Dome,232,49,31,5/5/2017 19:05,5/5/2017 20:30,7,2,528
1035,5/6/2017,Dome,232,49,31,5/6/2017 19:05,5/6/2017 20:30,43,1,478
1036,5/7/2017,Dome,232,49,31,5/7/2017 19:05,5/7/2017 20:30,64,2,518
1037,5/8/2017,Dome,232,49,31,5/8/2017 19:05,5/8/2017 20:30,103,2,829
1038,5/6/2017,Dome,235,31,49,5/6/2017 9:40,5/6/2017 11:10,42,1,782
1039,5/5/2017,Dome,236,49,42,5/5/2017 16:35,5/5/2017 18:45,133,2,658
1040,5/6/2017,Dome,236,49,42,5/6/2017 16:35,5/6/2017 18:45,132,2,562
1041,5/7/2017,Dome,236,49,42,5/7/2017 16:35,5/7/2017 18:45,133,2,789
1042,5/8/2017,Dome,236,49,42,5/8/2017 16:35,5/8/2017 18:45,1,2,1037
1043,5/5/2017,Dome,261,49,31,5/5/2017 11:55,5/5/2017 13:25,54,2,860
1044,5/6/2017,Dome,261,49,31,5/6/2017 12:00,5/6/2017 13:25,42,1,337
1045,5/7/2017,Dome,261,49,31,5/7/2017 11:55,5/7/2017 13:25,107,2,582
1046,5/8/2017,Dome,261,49,31,5/8/2017 12:00,5/8/2017 13:25,7,2,792
1047,5/5/2017,Dome,264,38,49,5/5/2017 10:45,5/5/2017 12:15,91,2,461
1048,5/6/2017,Dome,264,38,49,5/6/2017 10:45,5/6/2017 12:15,81,2,486
1049,5/8/2017,Dome,264,38,49,5/8/2017 10:45,5/8/2017 12:15,41,1,894
1050,5/6/2017,Dome,267,36,50,5/6/2017 14:10,5/6/2017 15:40,38,2,887
1051,5/5/2017,Dome,256,50,31,5/5/2017 8:00,5/5/2017 9:35,40,1,682
1052,5/6/2017,Dome,256,50,31,5/6/2017 8:00,5/6/2017 9:35,33,1,650
1053,5/7/2017,Dome,256,50,31,5/7/2017 8:00,5/7/2017 9:35,46,1,649
1054,5/8/2017,Dome,256,50,31,5/8/2017 8:00,5/8/2017 9:35,33,1,547
1055,5/5/2017,Dome,259,50,34,5/5/2017 15:05,5/5/2017 17:30,127,2,856
1056,5/6/2017,Dome,259,50,34,5/6/2017 15:05,5/6/2017 17:30,137,2,1204
1057,5/7/2017,Dome,259,50,34,5/7/2017 15:05,5/7/2017 17:30,4,2,1005
1058,5/8/2017,Dome,259,50,34,5/8/2017 15:05,5/8/2017 17:30,120,2,665
1059,5/8/2017,Intl,265,16,49,5/8/2017 17:40,5/8/2017 20:55,127,2,1994
1060,5/5/2017,Intl,257,49,16,5/5/2017 13:50,5/5/2017 17:15,88,2,2312
1061,5/7/2017,Intl,257,49,16,5/7/2017 12:30,5/7/2017 15:45,84,2,2221
1062,5/6/2017,Intl,265,16,49,5/6/2017 17:40,5/6/2017 20:55,9,2,2277
1063,5/7/2017,Dome,262,31,49,5/7/2017 14:30,5/7/2017 15:55,107,2,548
1064,5/7/2017,Intl,265,16,49,5/7/2017 16:55,5/7/2017 20:15,84,2,2067
1065,5/6/2017,Intl,257,49,16,5/6/2017 13:15,5/6/2017 16:40,9,2,2248
1066,5/8/2017,Intl,257,49,16,5/8/2017 13:15,5/8/2017 16:40,127,2,2089
1067,5/5/2017,Dome,260,34,50,5/5/2017 18:20,5/5/2017 20:25,127,2,681
1068,5/6/2017,Dome,260,34,50,5/6/2017 18:20,5/6/2017 20:25,137,2,1074
1069,5/7/2017,Dome,260,34,50,5/7/2017 18:20,5/7/2017 20:25,4,2,1268
1070,5/8/2017,Dome,260,34,50,5/8/2017 18:20,5/8/2017 20:25,120,2,1141
1071,5/5/2017,Intl,265,16,49,5/5/2017 18:35,5/5/2017 21:55,88,2,2044
1072,5/5/2017,Dome,262,31,49,5/5/2017 14:30,5/5/2017 15:55,54,2,665
1073,5/6/2017,Dome,262,31,49,5/6/2017 14:30,5/6/2017 16:00,42,1,648
1074,5/8/2017,Dome,262,31,49,5/8/2017 14:30,5/8/2017 16:00,7,2,381
1075,5/5/2017,Dome,266,50,36,5/5/2017 7:25,5/5/2017 8:45,37,2,521
1076,5/6/2017,Dome,266,50,36,5/6/2017 7:25,5/6/2017 8:45,69,2,733
1077,5/7/2017,Dome,266,50,36,5/7/2017 7:25,5/7/2017 8:45,135,2,314
1078,5/8/2017,Dome,266,50,36,5/8/2017 7:25,5/8/2017 8:45,55,2,596
1079,5/5/2017,Dome,258,31,50,5/5/2017 10:55,5/5/2017 12:35,40,1,1000
1080,5/7/2017,Dome,258,31,50,5/7/2017 10:55,5/7/2017 12:35,46,1,353
1081,5/8/2017,Dome,258,31,50,5/8/2017 10:55,5/8/2017 12:35,33,1,872
1082,5/5/2017,Dome,260,50,27,5/5/2017 21:10,5/5/2017 23:45,127,2,881
1083,5/6/2017,Dome,260,50,27,5/6/2017 21:10,5/6/2017 23:45,137,2,1375
1084,5/7/2017,Dome,260,50,27,5/7/2017 21:10,5/7/2017 23:45,4,2,1325
1085,5/8/2017,Dome,260,50,27,5/8/2017 21:10,5/8/2017 23:45,120,2,1372
1086,5/5/2017,Dome,263,49,38,5/5/2017 8:05,5/5/2017 9:45,91,2,606
1087,5/6/2017,Dome,263,49,38,5/6/2017 8:05,5/6/2017 9:45,81,2,812
1088,5/8/2017,Dome,263,49,38,5/8/2017 8:05,5/8/2017 9:45,41,1,783
1089,5/6/2017,Dome,258,31,50,5/6/2017 10:55,5/6/2017 12:35,33,1,452
1090,5/5/2017,Dome,267,36,50,5/5/2017 14:10,5/5/2017 15:40,76,2,491
1091,5/7/2017,Dome,267,36,50,5/7/2017 14:10,5/7/2017 15:40,75,2,917
1092,5/8/2017,Dome,267,36,50,5/8/2017 14:10,5/8/2017 15:40,73,2,565
1093,5/5/2017,Dome,259,27,50,5/5/2017 11:45,5/5/2017 14:15,127,2,664
1094,5/6/2017,Dome,259,27,50,5/6/2017 11:45,5/6/2017 14:15,137,2,1508
1095,5/6/2017,Dome,253,31,50,5/6/2017 20:45,5/6/2017 22:35,40,1,685
1096,5/7/2017,Dome,259,27,50,5/7/2017 11:45,5/7/2017 14:15,4,2,817
1097,5/8/2017,Dome,259,27,50,5/8/2017 11:45,5/8/2017 14:15,120,2,871
1098,5/5/2017,Dome,285,34,49,5/5/2017 21:05,5/5/2017 23:00,47,2,1111
1099,5/6/2017,Dome,285,34,49,5/6/2017 21:05,5/6/2017 23:00,56,2,972
1100,5/7/2017,Dome,285,34,49,5/7/2017 21:05,5/7/2017 23:00,92,2,833
1101,5/8/2017,Dome,285,34,49,5/8/2017 21:05,5/8/2017 23:00,80,2,803
1102,5/5/2017,Dome,269,34,35,5/5/2017 12:40,5/5/2017 13:55,78,2,766
1103,5/7/2017,Dome,269,34,35,5/7/2017 12:40,5/7/2017 13:55,45,1,491
1104,5/8/2017,Dome,269,34,35,5/8/2017 12:40,5/8/2017 13:55,66,2,275
1105,5/8/2017,Dome,273,31,50,5/8/2017 17:25,5/8/2017 19:10,101,2,1093
1106,5/5/2017,Dome,273,31,50,5/5/2017 17:25,5/5/2017 19:10,98,2,544
1107,5/5/2017,Dome,292,50,36,5/5/2017 17:30,5/5/2017 18:55,89,2,375
1108,5/6/2017,Dome,292,50,36,5/6/2017 17:30,5/6/2017 18:55,72,2,833
1109,5/7/2017,Dome,292,50,36,5/7/2017 17:30,5/7/2017 18:55,76,2,684
1110,5/8/2017,Dome,292,50,36,5/8/2017 17:30,5/8/2017 18:55,66,2,755
1111,5/5/2017,Dome,269,35,50,5/5/2017 14:40,5/5/2017 16:10,78,2,923
1112,5/7/2017,Dome,269,35,50,5/7/2017 14:40,5/7/2017 16:10,45,1,773
1113,5/8/2017,Dome,269,35,50,5/8/2017 14:40,5/8/2017 16:10,66,2,884
1114,5/5/2017,Dome,286,49,41,5/5/2017 7:35,5/5/2017 9:30,43,1,431
1115,5/6/2017,Dome,286,49,41,5/6/2017 7:35,5/6/2017 9:30,43,1,714
1116,5/8/2017,Dome,286,49,41,5/8/2017 7:35,5/8/2017 9:30,36,2,491
1117,5/6/2017,Dome,269,34,35,5/6/2017 12:40,5/6/2017 13:55,114,2,359
1118,5/5/2017,Dome,281,50,42,5/5/2017 8:10,5/5/2017 10:30,44,1,1436
1119,5/6/2017,Dome,281,50,42,5/6/2017 8:10,5/6/2017 10:30,46,1,883
1120,5/7/2017,Dome,281,50,42,5/7/2017 8:10,5/7/2017 10:30,70,2,1427
1121,5/8/2017,Dome,281,50,42,5/8/2017 8:10,5/8/2017 10:30,101,2,937
1122,5/5/2017,Dome,293,36,50,5/5/2017 22:25,5/6/2017 0:05,122,2,512
1123,5/7/2017,Dome,293,36,50,5/7/2017 22:25,5/8/2017 0:05,53,2,879
1124,5/8/2017,Dome,293,36,50,5/8/2017 22:25,5/9/2017 0:05,122,2,604
1125,5/6/2017,Dome,269,35,50,5/6/2017 14:40,5/6/2017 16:10,114,2,852
1126,5/5/2017,Dome,287,41,49,5/5/2017 10:20,5/5/2017 12:05,43,1,478
1127,5/6/2017,Dome,287,41,49,5/6/2017 10:20,5/6/2017 12:05,43,1,1020
1128,5/8/2017,Dome,287,41,49,5/8/2017 10:20,5/8/2017 12:05,36,2,703
1129,5/5/2017,Dome,268,50,35,5/5/2017 8:15,5/5/2017 9:45,78,2,876
1130,5/6/2017,Dome,268,50,35,5/6/2017 8:15,5/6/2017 9:45,114,2,382
1131,5/7/2017,Dome,268,50,35,5/7/2017 8:15,5/7/2017 9:45,45,1,434
1132,5/8/2017,Dome,268,50,35,5/8/2017 8:15,5/8/2017 9:45,66,2,368
1133,5/7/2017,Dome,282,42,50,5/7/2017 11:40,5/7/2017 14:00,70,2,628
1134,5/5/2017,Dome,272,50,31,5/5/2017 14:55,5/5/2017 16:25,98,2,560
1135,5/6/2017,Dome,272,50,31,5/6/2017 14:55,5/6/2017 16:25,46,1,348
1136,5/7/2017,Dome,272,50,31,5/7/2017 14:55,5/7/2017 16:25,98,2,385
1137,5/8/2017,Dome,272,50,31,5/8/2017 14:55,5/8/2017 16:25,101,2,888
1138,5/6/2017,Dome,282,42,50,5/6/2017 11:40,5/6/2017 14:00,46,1,934
1139,5/5/2017,Dome,282,42,50,5/5/2017 11:40,5/5/2017 14:00,44,1,1439
1140,5/8/2017,Dome,282,42,50,5/8/2017 11:40,5/8/2017 14:00,101,2,809
1141,5/5/2017,Dome,268,35,34,5/5/2017 10:30,5/5/2017 11:50,78,2,811
1142,5/6/2017,Dome,268,35,34,5/6/2017 10:30,5/6/2017 11:50,114,2,600
1143,5/7/2017,Dome,268,35,34,5/7/2017 10:30,5/7/2017 11:50,45,1,452
1144,5/8/2017,Dome,268,35,34,5/8/2017 10:30,5/8/2017 11:50,66,2,399
1145,5/6/2017,Dome,273,31,50,5/6/2017 17:25,5/6/2017 19:10,46,1,386
1146,5/7/2017,Dome,273,31,50,5/7/2017 17:25,5/7/2017 19:10,98,2,808
1147,5/5/2017,Dome,283,49,34,5/5/2017 18:10,5/5/2017 20:20,47,2,971
1148,5/6/2017,Dome,283,49,34,5/6/2017 18:10,5/6/2017 20:20,56,2,904
1149,5/7/2017,Dome,283,49,34,5/7/2017 18:10,5/7/2017 20:20,92,2,995
1150,5/8/2017,Dome,283,49,34,5/8/2017 18:10,5/8/2017 20:20,80,2,832
1151,5/5/2017,Dome,311,49,31,5/5/2017 15:50,5/5/2017 17:20,50,2,669
1152,5/7/2017,Dome,311,49,31,5/7/2017 15:50,5/7/2017 17:20,30,1,630
1153,5/8/2017,Dome,311,49,31,5/8/2017 15:50,5/8/2017 17:20,69,2,387
1154,5/6/2017,Dome,293,36,50,5/6/2017 22:25,5/7/2017 0:05,126,2,430
1155,5/5/2017,Dome,318,72,49,5/5/2017 11:35,5/5/2017 14:20,50,2,1461
1156,5/6/2017,Dome,318,72,49,5/6/2017 11:35,5/6/2017 14:20,94,2,984
1157,5/7/2017,Dome,318,72,49,5/7/2017 11:35,5/7/2017 14:20,131,2,921
1158,5/8/2017,Dome,318,72,49,5/8/2017 11:35,5/8/2017 14:20,28,3,1564
1159,5/6/2017,Intl,294,50,16,5/6/2017 12:50,5/6/2017 16:25,57,2,1870
1160,5/7/2017,Intl,294,50,16,5/7/2017 12:50,5/7/2017 16:10,58,2,2052
1161,5/8/2017,Intl,294,50,16,5/8/2017 12:50,5/8/2017 16:25,58,2,2370
1162,5/5/2017,Dome,297,49,34,5/5/2017 11:10,5/5/2017 13:15,130,2,563
1163,5/6/2017,Dome,297,49,34,5/6/2017 11:10,5/6/2017 13:15,109,2,579
1164,5/7/2017,Dome,297,49,34,5/7/2017 11:10,5/7/2017 13:15,18,2,637
1165,5/8/2017,Dome,297,49,34,5/8/2017 11:10,5/8/2017 13:15,117,2,1084
1166,5/5/2017,Intl,294,50,16,5/5/2017 12:50,5/5/2017 16:25,57,2,2201
1167,5/5/2017,Dome,300,36,62,5/5/2017 11:35,5/5/2017 13:55,117,2,1325
1168,5/6/2017,Dome,300,36,62,5/6/2017 11:35,5/6/2017 13:55,65,2,1022
